Unnamed: 0,Unnamed: 0.1,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id,conceptId,conceptName,domainId
943,2119,NCT04363203,0,Azithromycin,Comparator,intervention_2120,standard_inter_51,1734104,azithromycin,Drug
944,2120,NCT04363203,C0032042,Placebo,Comparator,intervention_2121,standard_inter_4,44804245,Placebo,Observation
945,2123,NCT04363333,0,Home Sleep Apnea Testing or In-hospital Polysomnography,Comparator,intervention_2124,standard_inter_722,4189015,Polysomnography,Procedure
946,2124,NCT04363333,0,Home Sleep Apnea Testing or In-hospital Polysomnography,Comparator,intervention_2125,standard_inter_722,4189015,Polysomnography,Procedure
947,2129,NCT04363372,C0032042,Placebo,Comparator,intervention_2130,standard_inter_4,44804245,Placebo,Observation
948,2130,NCT04363385,0,Biological test,Comparator,intervention_2131,standard_inter_725,36309584,Biological,Meas Value
949,2131,NCT04363437,C0009262,Colchicine,Comparator,intervention_2132,standard_inter_191,1101554,colchicine,Drug
950,2132,NCT04363437,0,Usual Care,Comparator,intervention_2133,standard_inter_49,45882948,Usually,Meas Value
951,2134,NCT04363450,C0032042,Placebo,Comparator,intervention_2135,standard_inter_4,44804245,Placebo,Observation
952,2138,NCT04363502,C0032042,Placebo,Comparator,intervention_2139,standard_inter_4,44804245,Placebo,Observation
953,2139,NCT04363528,0,Doppler Echo,Comparator,intervention_2140,standard_inter_727,21498461,Doppler,Meas Value
954,2142,NCT04363593,0,Serological test,Comparator,intervention_2143,standard_inter_428,4285602,Serologic test,Measurement
955,2143,NCT04363593,0,Serum test,Comparator,intervention_2144,standard_inter_729,37399295,Acidified serum test,Measurement
956,2144,NCT04363593,0,Serological test,Comparator,intervention_2145,standard_inter_428,4285602,Serologic test,Measurement
957,2145,NCT04363593,0,Serum test,Comparator,intervention_2146,standard_inter_729,37399295,Acidified serum test,Measurement
958,2167,NCT04363736,0,Tociliuzumab,Comparator,intervention_2168,standard_inter_737,40171288,tocilizumab,Drug
959,2170,NCT04363749,0,"hypoxia : 14.3 and 12.7% FIO2, hypercapnia 7% CO2, inspiratory mechanical constraint",Comparator,intervention_2171,standard_inter_738,4105765,Hypercapnia,Condition
960,2175,NCT04363788,0,double gloves,Comparator,intervention_2176,standard_inter_740,4045414,Double,Observation
961,2188,NCT04363866,C0032042,Placebo,Comparator,intervention_2189,standard_inter_4,44804245,Placebo,Observation
962,2189,NCT04364009,0,oSOC,Comparator,intervention_2190,standard_inter_743,42074942,Oso,Geography
963,2191,NCT04364022,0,Lopinavir/ritonavir,Comparator,intervention_2192,standard_inter_15,1748921,ritonavir,Drug
964,2194,NCT04364737,C5383282,Convalescent Plasma,Comparator,intervention_2195,standard_inter_220,4112241,Convalescent phase,Observation
965,2195,NCT04364737,C0036082,Saline solution,Comparator,intervention_2196,standard_inter_307,21174614,Valine Oral Solution,Drug
966,2197,NCT04364763,C0445115,Normal saline,Comparator,intervention_2198,standard_inter_227,4113538,Normal saliva,Condition
967,2205,NCT04364815,C0032042,Placebo,Comparator,intervention_2206,standard_inter_4,44804245,Placebo,Observation
968,2206,NCT04364828,0,Whole Genome Analysis,Comparator,intervention_2207,standard_inter_747,4243207,Game analysis,Procedure
969,2207,NCT04364828,0,T-cell receptor (TCR) repertoire,Comparator,intervention_2208,standard_inter_748,4217617,T-cell antigen receptor,Observation
970,2208,NCT04364828,0,SARS-CoV-2 viral composition,Comparator,intervention_2209,standard_inter_749,37311065,SARS-CoV-2,Observation
971,2209,NCT04364893,0,Suspension or Maintenance of Angiotensin Receptor Blockers and Angiotensin-converting Enzyme Inhibitors,Comparator,intervention_2210,standard_inter_750,42539487,Angiotensin-converting enzyme inhibitor,Observation
972,2210,NCT04364893,0,Suspension or Maintenance of Angiotensin Receptor Blockers and Angiotensin-converting Enzyme Inhibitors,Comparator,intervention_2211,standard_inter_750,42539487,Angiotensin-converting enzyme inhibitor,Observation
973,2212,NCT04364984,0,Angiotensin converting enzyme inhibitor,Comparator,intervention_2213,standard_inter_751,4047698,Angiotensin converting enzyme inhibitor indicated,Observation
974,2215,NCT04365101,0,CYNK-001,Comparator,intervention_2216,standard_inter_752,4125090,NK-cell,Spec Anatomic Site
975,2218,NCT04365153,C4018806,canakinumab Injection,Comparator,intervention_2219,standard_inter_754,46275659,canakinumab Injection,Drug
976,2219,NCT04365153,C4018806,canakinumab Injection,Comparator,intervention_2220,standard_inter_754,46275659,canakinumab Injection,Drug
977,2220,NCT04365153,C0032042,Placebo,Comparator,intervention_2221,standard_inter_4,44804245,Placebo,Observation
978,2223,NCT04365231,C0030705,Patients,Comparator,intervention_2224,standard_inter_89,45880001,Patient,Meas Value
979,2225,NCT04365257,C2936643,Standard of Care,Comparator,intervention_2226,standard_inter_43,42078880,Standard,Geography
980,2228,NCT04365322,0,Additional biological samples,Comparator,intervention_2229,standard_inter_756,4132247,Specimen from urinary tract,Specimen
981,2229,NCT04365322,0,Additional biological samples,Comparator,intervention_2230,standard_inter_756,4132247,Specimen from urinary tract,Specimen
982,2230,NCT04365322,0,Additional biological samples,Comparator,intervention_2231,standard_inter_756,4132247,Specimen from urinary tract,Specimen
983,2232,NCT04365517,C1565750,Sitagliptin,Comparator,intervention_2233,standard_inter_758,1580747,sitagliptin,Drug
984,2238,NCT04365595,0,"Questionnaires, spirometry",Comparator,intervention_2239,standard_inter_760,44804112,Questionnaire,Observation
985,2239,NCT04365608,0,Direct laryngoscopy,Comparator,intervention_2240,standard_inter_761,4301600,Direct laryngoscopy,Procedure
986,2240,NCT04365608,0,Vie Scope laryngoscopy,Comparator,intervention_2241,standard_inter_762,4103523,Laryngoscopy,Procedure
987,2248,NCT04365738,0,Rehabilitation,Comparator,intervention_2249,standard_inter_764,45881938,Rehabilitation,Meas Value
988,2251,NCT04365816,0,Interview,Comparator,intervention_2252,standard_inter_765,45884261,Interview,Meas Value
989,2252,NCT04365816,0,Interview,Comparator,intervention_2253,standard_inter_765,45884261,Interview,Meas Value
990,2253,NCT04365816,0,Interview,Comparator,intervention_2254,standard_inter_765,45884261,Interview,Meas Value
991,2254,NCT04365816,0,Interview,Comparator,intervention_2255,standard_inter_765,45884261,Interview,Meas Value
992,2255,NCT04365816,0,Interview,Comparator,intervention_2256,standard_inter_765,45884261,Interview,Meas Value
993,2256,NCT04365816,0,Interview,Comparator,intervention_2257,standard_inter_765,45884261,Interview,Meas Value
994,2257,NCT04365816,0,Interview,Comparator,intervention_2258,standard_inter_765,45884261,Interview,Meas Value
995,2258,NCT04365959,0,Prone position,Comparator,intervention_2259,standard_inter_726,36309967,Prone position,Meas Value
996,2259,NCT04365985,C0032042,Placebo,Comparator,intervention_2260,standard_inter_4,44804245,Placebo,Observation
997,2264,NCT04366024,0,other,Comparator,intervention_2265,standard_inter_470,45878142,Other,Meas Value
998,2266,NCT04366050,C0032042,Placebo,Comparator,intervention_2267,standard_inter_4,44804245,Placebo,Observation
999,2270,NCT04366089,0,Azithromycin,Comparator,intervention_2271,standard_inter_51,1734104,azithromycin,Drug
1000,2271,NCT04366089,0,hydroxychloroquine,Comparator,intervention_2272,standard_inter_407,1777087,hydroxychloroquine,Drug
1001,2276,NCT04366115,0,AVM0703,Comparator,intervention_2277,standard_inter_772,46002819,Cubcath catheter male 8Ch AVM08 (Great Bear Healthcare Ltd),Device
1002,2277,NCT04366115,C0032042,Placebo,Comparator,intervention_2278,standard_inter_4,44804245,Placebo,Observation
1003,2278,NCT04366115,0,AVM0703,Comparator,intervention_2279,standard_inter_772,46002819,Cubcath catheter male 8Ch AVM08 (Great Bear Healthcare Ltd),Device
1004,2279,NCT04366115,C0032042,Placebo,Comparator,intervention_2280,standard_inter_4,44804245,Placebo,Observation
1005,2282,NCT04366154,0,Questionnaire,Comparator,intervention_2283,standard_inter_497,44804112,Questionnaire,Observation
1006,2283,NCT04366154,0,Questionnaire,Comparator,intervention_2284,standard_inter_497,44804112,Questionnaire,Observation
1007,2284,NCT04366167,0,Cardiac surgery,Comparator,intervention_2285,standard_inter_774,706351,Cardiac surgery,Meas Value
1008,2286,NCT04366180,0,Control,Comparator,intervention_2287,standard_inter_46,4076975,Control,Observation
1009,2293,NCT04366232,C2936643,Standard of Care,Comparator,intervention_2294,standard_inter_43,42078880,Standard,Geography
1010,2295,NCT04366245,C2936643,Standard of Care,Comparator,intervention_2296,standard_inter_43,42078880,Standard,Geography
1011,2297,NCT04366271,C2936643,Standard of Care,Comparator,intervention_2298,standard_inter_43,42078880,Standard,Geography
1012,2304,NCT04366739,C2936643,Standard of Care,Comparator,intervention_2305,standard_inter_43,42078880,Standard,Geography
1013,2306,NCT04366778,0,TEM-tPA,Comparator,intervention_2307,standard_inter_780,4138968,Direct fluorescent antibody test for syphilis,Measurement
1014,2307,NCT04366778,0,TEM-tPA,Comparator,intervention_2308,standard_inter_780,4138968,Direct fluorescent antibody test for syphilis,Measurement
1015,2311,NCT04366856,0,2: No instruction regarding positioning,Comparator,intervention_2312,standard_inter_784,4153064,Dietary needs education,Procedure
1016,2312,NCT04366908,0,BAT,Comparator,intervention_2313,standard_inter_785,905652,BAT,Regimen
1017,2314,NCT04366934,0,Nasal swab,Comparator,intervention_2315,standard_inter_787,1332788,Nasal swab,Observation
1018,2315,NCT04366934,0,Taste and olfactory function evaluation,Comparator,intervention_2316,standard_inter_788,36684938,Endothelial function evaluation,Procedure
1019,2316,NCT04366934,0,Nasal swab,Comparator,intervention_2317,standard_inter_787,1332788,Nasal swab,Observation
1020,2317,NCT04366934,0,Taste and olfactory function evaluation,Comparator,intervention_2318,standard_inter_788,36684938,Endothelial function evaluation,Procedure
1021,2320,NCT04366960,C0206460,Enoxaparin,Comparator,intervention_2321,standard_inter_439,1301025,enoxaparin,Drug
1022,2321,NCT04366960,C0206460,Enoxaparin,Comparator,intervention_2322,standard_inter_439,1301025,enoxaparin,Drug
1023,2322,NCT04366986,0,Tested for SARS-CoV-2 (regardless of the result),Comparator,intervention_2323,standard_inter_790,37311065,SARS-CoV-2,Observation
1024,2323,NCT04366986,0,Clinical diagnosis of COVID-19 by a health care professional,Comparator,intervention_2324,standard_inter_791,704994,COVID-19 diagnostic criterion,Observation
1025,2324,NCT04366986,0,Tested for SARS-CoV-2 (regardless of the result),Comparator,intervention_2325,standard_inter_790,37311065,SARS-CoV-2,Observation
1026,2325,NCT04366986,0,Clinical diagnosis of COVID-19 by a health care professional,Comparator,intervention_2326,standard_inter_791,704994,COVID-19 diagnostic criterion,Observation
1027,2327,NCT04367077,C0032042,Placebo,Comparator,intervention_2328,standard_inter_4,44804245,Placebo,Observation
1028,2328,NCT04367142,0,COVID-19 RT-PCR,Comparator,intervention_2329,standard_inter_487,1333309,COVID-19 Related Testing,Observation
1029,2329,NCT04367142,0,Biosensor,Comparator,intervention_2330,standard_inter_793,35615697,SD Biosensor Inc,Observation
1030,2330,NCT04367142,0,COVID-19 RT-PCR,Comparator,intervention_2331,standard_inter_487,1333309,COVID-19 Related Testing,Observation
1031,2331,NCT04367142,0,Biosensor,Comparator,intervention_2332,standard_inter_793,35615697,SD Biosensor Inc,Observation
1032,2332,NCT04367168,C0009262,Colchicine,Comparator,intervention_2333,standard_inter_191,1101554,colchicine,Drug
1033,2333,NCT04367168,C0032042,Placebo,Comparator,intervention_2334,standard_inter_4,44804245,Placebo,Observation
1034,2335,NCT04367337,0,No Intervention,Comparator,intervention_2336,standard_inter_214,40765128,Interventions Narrative,Observation
1035,2336,NCT04367337,0,No Intervention,Comparator,intervention_2337,standard_inter_214,40765128,Interventions Narrative,Observation
1036,2337,NCT04367337,0,No Intervention,Comparator,intervention_2338,standard_inter_214,40765128,Interventions Narrative,Observation
1037,2338,NCT04367337,0,No Intervention,Comparator,intervention_2339,standard_inter_214,40765128,Interventions Narrative,Observation
1038,2339,NCT04367337,0,No Intervention,Comparator,intervention_2340,standard_inter_214,40765128,Interventions Narrative,Observation
1039,2340,NCT04367337,0,No Intervention,Comparator,intervention_2341,standard_inter_214,40765128,Interventions Narrative,Observation
1040,2341,NCT04367337,0,No Intervention,Comparator,intervention_2342,standard_inter_214,40765128,Interventions Narrative,Observation
1041,2342,NCT04367337,0,No Intervention,Comparator,intervention_2343,standard_inter_214,40765128,Interventions Narrative,Observation
1042,2343,NCT04367337,0,No Intervention,Comparator,intervention_2344,standard_inter_214,40765128,Interventions Narrative,Observation
1043,2344,NCT04367337,0,No Intervention,Comparator,intervention_2345,standard_inter_214,40765128,Interventions Narrative,Observation
1044,2345,NCT04367337,0,No Intervention,Comparator,intervention_2346,standard_inter_214,40765128,Interventions Narrative,Observation
1045,2346,NCT04367337,0,No Intervention,Comparator,intervention_2347,standard_inter_214,40765128,Interventions Narrative,Observation
1046,2347,NCT04367337,0,No Intervention,Comparator,intervention_2348,standard_inter_214,40765128,Interventions Narrative,Observation
1047,2348,NCT04367337,0,No Intervention,Comparator,intervention_2349,standard_inter_214,40765128,Interventions Narrative,Observation
1048,2349,NCT04367363,0,Social media & news consumption,Comparator,intervention_2350,standard_inter_794,1620391,Social media,Meas Value
1049,2350,NCT04367402,0,BioMedomics COVID-19 IgM-IgG Rapid Test,Comparator,intervention_2351,standard_inter_795,37311061,COVID-19,Condition
1050,2351,NCT04367402,0,BioMedomics COVID-19 IgM-IgG Rapid Test,Comparator,intervention_2352,standard_inter_795,37311061,COVID-19,Condition
1051,2352,NCT04367402,0,BioMedomics COVID-19 IgM-IgG Rapid Test,Comparator,intervention_2353,standard_inter_795,37311061,COVID-19,Condition
1052,2354,NCT04367636,0,Behavioral: OCAT-sham,Comparator,intervention_2355,standard_inter_797,40757642,Behavior,Observation
1053,2355,NCT04367636,0,psycho-education video,Comparator,intervention_2356,standard_inter_798,45765576,Psychoeducation,Procedure
1054,2359,NCT04367740,0,To assess for development of IgG antibodies against SARS-CoV2,Comparator,intervention_2360,standard_inter_800,37310258,Measurement of Severe acute respiratory syndrome coronavirus 2 antibody,Measurement
1055,2365,NCT04367831,C0206460,enoxaparin,Comparator,intervention_2366,standard_inter_439,1301025,enoxaparin,Drug
1056,2366,NCT04367831,C0019134,heparin,Comparator,intervention_2367,standard_inter_420,1367571,heparin,Drug
1057,2367,NCT04367857,0,COVID-19 Serology,Comparator,intervention_2368,standard_inter_488,37311061,COVID-19,Condition
1058,2368,NCT04367857,0,Health Care Worker Survey,Comparator,intervention_2369,standard_inter_801,45884068,Healthcare worker,Meas Value
1059,2369,NCT04367857,0,COVID-19 Serology,Comparator,intervention_2370,standard_inter_488,37311061,COVID-19,Condition
1060,2370,NCT04367857,0,Health Care Worker Survey,Comparator,intervention_2371,standard_inter_801,45884068,Healthcare worker,Meas Value
