index,nctid,conditions,MTI_condition,DUI,TUI,conceptId,conceptName,domainId,condition_id
1145,NCT04345653,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
1146,NCT04345679,COVID 19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_290
1147,NCT04345692,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1148,NCT04345848,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1149,NCT04345848,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
1150,NCT04345861,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
1151,NCT04345861,"Pneumonia, Viral","Pneumonia, Viral",D011024,T032427,261326,Viral pneumonia,Condition,condition_167
1152,NCT04345887,"Respiratory Distress Syndrome, Adult",Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_34
1153,NCT04345991,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
1154,NCT04346017,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1155,NCT04346043,Coronavirus Disease (COVID-19),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_206
1156,NCT04346056,Coronavirus Disease (COVID-19),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_206
1157,NCT04346056,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1158,NCT04346082,Stress,Hydrocortisone,D006854,T020679,4297394,Abnormal cortisol,Condition,condition_233
1159,NCT04346121,Patient Safety,Patient Safety,D061214,T788843,4022130,Safety finding,Condition,condition_490
1160,NCT04346147,COVID-19 Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_232
1161,NCT04346160,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1162,NCT04346160,Conjunctivitis,Conjunctivitis,D003231,T009420,379019,Conjunctivitis,Condition,condition_491
1163,NCT04346186,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1164,NCT04346199,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1165,NCT04346212,Oropharyngeal Dysphagia,Deglutition Disorders,D003680,T010723,4125001,Deglutition syncope,Condition,condition_492
1166,NCT04346212,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1167,NCT04346212,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
1168,NCT04346212,Nutrition,Nutritional Status,D009752,T028956,4143336,Nutritional steatitis,Condition,condition_493
1169,NCT04346264,Virus Diseases,Virus Diseases,D014777,T043232,4176567,Restan virus disease,Condition,condition_294
1170,NCT04346264,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1171,NCT04346277,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1172,NCT04346277,"ARDS, Human",Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_257
1173,NCT04346277,Ards,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_494
1174,NCT04346277,SARS-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
1175,NCT04346329,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1176,NCT04346342,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1177,NCT04346342,Mechanical Ventilation,"Respiration, Artificial",D012121,T036100,4200050,Finding of artificial lens,Condition,condition_495
1178,NCT04346342,Acute Respiratory Failure,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_340
1179,NCT04346355,COVID-19 Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_232
1180,NCT04346368,Coronavirus Disease 2019 (COVID-19),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_175
1181,NCT04346420,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1182,NCT04346420,Hypoxemia,Hypoxia,D000860,T002508,4306572,Hypoxia,Condition,condition_496
1183,NCT04346446,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1184,NCT04346589,"Pneumonia, Ventilator-Associated","Ventilators, Mechanical",D012122,T036103,46273427,Mechanical complication of ventilator,Condition,condition_168
1185,NCT04346589,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
1186,NCT04346602,COVID-2019,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_497
1187,NCT04346615,COVID-19 Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_147
1188,NCT04346628,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
1189,NCT04346628,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1190,NCT04346667,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
1191,NCT04346667,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
1192,NCT04346667,Asymptomatic Condition,Asymptomatic Diseases,D058070,T760627,4309345,Asymptomatic,Condition,condition_498
1193,NCT04346667,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1194,NCT04346693,Acute Respiratory Tract Infection,Respiratory Tract Infections,D012141,T036165,4170143,Respiratory tract infection,Condition,condition_499
1195,NCT04346693,Acute Respiratory Insufficiency,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_500
1196,NCT04346693,Pneumonia,Pneumonia,D011014,T032393,255848,Pneumonia,Condition,condition_89
1197,NCT04346693,Septic Shock,"Shock, Septic",D012772,T037700,196236,Septic shock,Condition,condition_136
1198,NCT04346693,Hypoxemia,Hypoxia,D000860,T002508,4306572,Hypoxia,Condition,condition_496
1199,NCT04346797,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
1200,NCT04346797,COVID19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
1201,NCT04346810,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1202,NCT04346810,"Burnout, Caregiver",Caregiver Burden,D000084802,T001010300,4139693,Caregiver able to cope,Condition,condition_501
1203,NCT04346810,Intensive Care Unit,Intensive Care Units,D007362,T022065,764528,Post intensive care unit syndrome,Condition,condition_81
1204,NCT04346810,"Stress, Psychological","Stress, Psychological",D013315,T039102,4251306,Stress,Condition,condition_241
1205,NCT04346927,Telerehabilitation,Telerehabilitation,D000069350,T000879642,4265890,Participates in rehabilitation process,Condition,condition_369
1206,NCT04346927,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
1207,NCT04346940,Telerehabilitation,Telerehabilitation,D000069350,T000879642,4265890,Participates in rehabilitation process,Condition,condition_369
1208,NCT04346940,Elderly People,Elderly People,0,0,441085,Elderly primigravida,Condition,condition_502
1209,NCT04346940,Social Isolation,Social Isolation,D012934,T038089,4309238,Social isolation,Condition,condition_391
1210,NCT04346953,Healthy Lifestyle,Healthy Lifestyle,D000070497,T000890930,46286594,Problem related to lifestyle,Condition,condition_503
1211,NCT04346966,Social Isolation,Social Isolation,D012934,T038089,4309238,Social isolation,Condition,condition_391
1212,NCT04346966,Exercise,Exercise,D015444,T045599,4029810,Exercise state,Condition,condition_504
1213,NCT04346966,Healthy,Health Status,D006304,T019120,4269314,Mental state finding,Condition,condition_334
1214,NCT04346979,Telerehabilitation,Telerehabilitation,D000069350,T000879642,4265890,Participates in rehabilitation process,Condition,condition_369
1215,NCT04347031,"Pneumonia, Viral","Pneumonia, Viral",D011024,T032427,261326,Viral pneumonia,Condition,condition_167
1216,NCT04347031,Respiratory Failure,Respiratory Insufficiency,D012131,T036135,318459,Respiratory insufficiency,Condition,condition_239
1217,NCT04347070,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
1218,NCT04347070,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1219,NCT04347174,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1220,NCT04347226,Solid Tumor,Adenocarcinoma of Lung,D000077192,T000937330,4112738,Adenocarcinoma of lung,Condition,condition_505
1221,NCT04347226,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
1222,NCT04347226,Hematological Malignancy,Hematologic Neoplasms,D019337,T057648,4044013,Hematologic neoplasm,Condition,condition_506
1223,NCT04347239,Coronavirus Disease 2019,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_207
1224,NCT04347278,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
1225,NCT04347369,COVID-19 Disease,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_507
1226,NCT04347382,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
1227,NCT04347382,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
1228,NCT04347408,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1229,NCT04347408,Corona Virus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_33
1230,NCT04347460,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1231,NCT04347512,"Sars-CoV-2, Community-Acquired Pneumonia,COVID-19",COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_508
1232,NCT04347538,COVID 19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_290
1233,NCT04347681,Convalescent Plasma for COVID 19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_509
1234,NCT04347694,SARS-CoV 2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_442
1235,NCT04347694,Immunization; Infection,Immunization,D007114,T021274,4238058,Isoimmunization,Condition,condition_510
1236,NCT04347798,Covid-19 Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_147
1237,NCT04347798,Rheumatoid Arthritis,"Arthritis, Rheumatoid",D001172,T003511,80809,Rheumatoid arthritis,Condition,condition_384
1238,NCT04347798,Psoriatic Arthritis,"Arthritis, Psoriatic",D015535,T046057,40319772,Psoriatic arthritis,Condition,condition_385
1239,NCT04347798,Hydroxychloroquine,Hydroxychloroquine,D006886,T020749,4264541,Poisoning by chloroquine,Condition,condition_426
1240,NCT04347824,Covid-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1241,NCT04347850,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
1242,NCT04347850,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1243,NCT04347876,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1244,NCT04347876,BCG Vaccination,BCG Vaccine,D001500,T004358,4102198,Post BCG vaccination encephalitis,Condition,condition_511
1245,NCT04347889,Covid-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1246,NCT04347915,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1247,NCT04347928,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1248,NCT04347928,ARDS,"Respiration, Artificial",D012121,T036100,4200050,Finding of artificial lens,Condition,condition_131
1249,NCT04347928,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
1250,NCT04347941,"ARDS, Human",Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_257
1251,NCT04347941,Mechanical Ventilation Complication,"Respiration, Artificial",D012121,T036100,4200050,Finding of artificial lens,Condition,condition_512
1252,NCT04347941,COVID19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
1253,NCT04347954,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1254,NCT04347980,"Respiratory Distress Syndrome, Adult",Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_34
1255,NCT04347980,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1256,NCT04347993,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1257,NCT04348071,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1258,NCT04348214,Coronavirus Disease (COVID-19),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_206
1259,NCT04348227,Ventilator Associated Pneumonia,"Pneumonia, Ventilator-Associated",D053717,T668065,259992,Ventilator associated pneumonia,Condition,condition_150
1260,NCT04348240,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1261,NCT04348305,Covid-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1262,NCT04348305,Hypoxia,Hypoxia,D000860,T002508,4306572,Hypoxia,Condition,condition_513
1263,NCT04348370,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
1264,NCT04348370,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
1265,NCT04348370,Coronavirus as the Cause of Diseases Classified Elsewhere,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_514
1266,NCT04348383,COVID19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
1267,NCT04348396,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1268,NCT04348409,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1269,NCT04348422,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1270,NCT04348435,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1271,NCT04348448,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1272,NCT04348461,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
1273,NCT04348461,Respiratory Distress Syndrome,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_371
1274,NCT04348474,Covid-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1275,NCT04348500,COVID19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
1276,NCT04348513,Pulmonary Infection,Pneumonia,D011014,T032393,255848,Pneumonia,Condition,condition_515
1277,NCT04348513,Covid-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1278,NCT04348552,Patient Safety,Patient Safety,D061214,T788843,4022130,Safety finding,Condition,condition_490
1279,NCT04348656,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1280,NCT04348695,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
1281,NCT04348864,Communicable Disease,Communicable Diseases,D003141,T009157,4042139,Communication finding,Condition,condition_516
1282,NCT04348864,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1283,NCT04348864,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
1284,NCT04348864,Infectious Disease,Communicable Diseases,D003141,T009157,4042139,Communication finding,Condition,condition_205
1285,NCT04348864,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
1286,NCT04348864,Virus,Viruses,D014780,T043238,4276425,Growth of viruses - finding,Condition,condition_517
1287,NCT04348877,Coronavirus Disease (COVID-19),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_206
1288,NCT04348929,Postpartum Depression,Depression,D003863,T011484,440383,Depressive disorder,Condition,condition_518
1289,NCT04348942,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1290,NCT04349098,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
1291,NCT04349163,Psychological,"Stress, Psychological",D013315,T039102,4251306,Stress,Condition,condition_519
1292,NCT04349202,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
1293,NCT04349202,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
1294,NCT04349202,Severe Acute Respiratory Syndrome Coronavirus 2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_360
1295,NCT04349228,COVID19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
